time,initial_leaf_ratio,potential_leaf_area_increase (cm²),shoot_carbon (g d⁻¹),root_carbon (g d⁻¹),leaf_carbon (g d⁻¹),stem_carbon (g d⁻¹),nonstructural_carbon_mass (g),agefn,initial_seed_mass (g),seed_mass_export_limit (% d⁻¹),seed_mass_export_rate (g d⁻¹),seed_mass (g),initial_leaf_mass (g),active_leaf_mass (g),dropped_leaf_mass (g),total_leaf_mass (g),root_mass (g),leaf_mass (g),stem_mass (g),shoot_mass (g),total_mass (g),living_root_mass (g),living_leaf_mass (g),living_stem_mass (g),living_shoot_mass (g),living_total_mass (g),potential_carbon_demand (g),PD (m⁻²),leaf_area (cm²),green_leaf_area (cm²),green_leaf_ratio,LAI,actual_green_leaf_area (cm²),senescent_leaf_area (cm²),potential_leaf_area (cm²),dropped_leaf_area (cm²),leaves_initiated,leaves_appeared,leaves_growing,leaves_mature,leaves_dropped,leaves_fresh,primordia,shoot_to_root_ratio,root_to_shoot_ratio,leaf_to_stem_ratio,stem_to_leaf_ratio,C_to_CH2O_ratio,assimilation (g d⁻¹),dp,C_conc,carbon_reserve_from_seed (g d⁻¹),carbon_reserve (g),carbon_translocation (g d⁻¹),carbon_pool (g),nonstructural_carbon (g),carbon_supply (g d⁻¹),carbon_temperature_effect,carbon_growth_factor (hr⁻¹),carbon_translocating,carbon_translocation_rate (hr⁻¹),carbon_supply_rate (hr⁻¹),Rm (d⁻¹),maintenance_respiration (g d⁻¹),carbon_available (g d⁻¹),Yg,total_carbon (g d⁻¹),water_supply (g hr⁻¹),CO2_weight (g mol⁻¹),C_weight (g mol⁻¹),CH2O_weight (g mol⁻¹),H2O_weight (g mol⁻¹),CH2O_to_C_ratio,PD0 (m⁻²),CDSF (K⁻¹),CDCT (°C),enable_cold_damage,CDM (d⁻¹),CDS,leaf_width (cm),LWP (MPa),evapotranspiration_supply (mol m⁻² s⁻¹),LAI_sunlit,LAI_shaded,Q_sun (μmol m⁻² s⁻¹),Q_sh (μmol m⁻² s⁻¹),A_gross (μmol m⁻² s⁻¹),A_net (μmol m⁻² s⁻¹),ET (mmol m⁻² s⁻¹),gross_assimilation (g d⁻¹),net_assimilation (g d⁻¹),transpiration (g d⁻¹),vapor_pressure_deficit (kPa),conductance (mol bar⁻¹ m⁻² s⁻¹),SLA (cm² g⁻¹),LMA (g cm⁻²),DAP (d),date
2022-09-27T12:00:00.000+08:00,0.126,0.8240403112975847,0.2030947992630785,0.03584025869348444,0.14336103477393777,0.05973376448914074,0.07076386789223038,0.9431079386353461,0.001,10.0,2.195028907983233e-5,0.00022032709732127642,0.000126,0.0,0.0,0.0,0.06820386040518066,0.27281544162072263,0.1136731006753011,0.38670886939334503,0.4549127297985257,0.06432360219370284,0.25729440877481136,0.1072060036561714,0.364720739528304,0.4290443417220069,0.004120201556487924,54.99999999998667,115.6696280967227,109.08894451701727,0.9431079386353461,0.5999891948434496,109.08894451701727,6.580683579705449,761.4771077241325,652.3881632071152,16,7,2,5,1,6,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.6701663097262098,vegetative,0.45,2.4697570425570546e-5,0.0008772561651823082,0.0,0.07874336315777196,0.07962061932295426,0.3765542280608591,0.9962591686044349,0.2,false,0.0,0.19925183372088698,0.039,0.03521843098005486,0.34133579708080425,0.7,0.23893505795656295,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.0,0.9,-15.0,true,1.3274126530536512e-18,0.9999999999997576,1.5,0.0,0.0,0.5065863773110755,0.09340281753237412,1607.0701186616461,606.317309039691,14.205670743215272,13.317233127226878,2.848464697170405,0.6701663097262098,0.6282534025997892,80.61259667901773,1.8284000025749252,0.370326902907802,423.98490132948774,0.002358574555047371,21,2022-09-27
2022-09-28T12:00:00.000+08:00,0.126,1.045793070563316,0.21661136685512278,0.038225535327374605,0.15290214130949842,0.06370922554562435,0.09119149055680721,0.951284985742731,0.001,10.0,1.7655656413123797e-5,0.00020455563373433076,0.000126,0.0,0.0,0.0,0.08691209238807866,0.34764836955231465,0.1448534873134645,0.4927064124995135,0.5796185048875921,0.08267816856826433,0.33071267427305734,0.13779694761377395,0.46871417752056566,0.55139234608883,0.00522896535281658,54.99999999998587,135.08532595212162,128.50464237241619,0.951284985742731,0.7067755330481075,128.50464237241619,6.580683579705449,761.4771077241325,632.9724653517162,16,8,3,5,1,7,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.7389015376811484,vegetative,0.45,1.9865424828206048e-5,0.0008950015730553551,0.0,0.10170994599953949,0.10260494757259485,0.421383071802756,0.8631224714179374,0.2,false,0.0,0.1726244942835875,0.039,0.057330354399188294,0.3640527174035677,0.7,0.2548369021824974,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.0,0.9,-15.0,true,6.168167917573091e-20,0.999999999999743,1.5,0.0,0.0,0.5787623169054382,0.12801321614266925,1599.6665812601318,593.3358418189165,15.662667316478498,14.426078817423594,3.9761898235696114,0.7389015376811484,0.6805642746232029,112.5276317747747,2.6368019717253417,0.31989997191713737,388.5688465217835,0.002573546512931626,22,2022-09-28
2022-09-29T12:00:00.000+08:00,0.126,0.9143694315821147,0.20305381094979516,0.035833025461728556,0.14333210184691422,0.05972170910288093,0.08808117724479524,0.9569614729545756,0.001,10.0,1.6606267501158953e-5,0.00018977285288954905,0.000126,0.0,0.0,0.0,0.1085492347681316,0.4341969390725264,0.18091539128021938,0.6153021032056353,0.7238513379737669,0.10387743559180324,0.41550974236721294,0.17312905931967212,0.5888285745397746,0.6927060101315778,0.004571847157910574,54.999999999985086,152.9021560789003,146.32147249919484,0.9569614729545756,0.8047680987453534,146.32147249919484,6.580683579705449,842.8295092628375,696.5080367636426,17,8,3,5,1,7,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.8404225745504887,vegetative,0.45,1.86846952048829e-5,0.0009116345554125316,0.0,0.09819371527659565,0.09910534983200818,0.4124419891643424,0.8750602232250825,0.2,false,0.0,0.17501204464501652,0.039,0.07117508000502276,0.3412669091593196,0.7,0.23888683641152372,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.0,0.9,-15.0,true,7.194392188776119e-20,0.9999999999997289,1.5,0.0,0.0,0.6405844372160129,0.1641836615293405,1594.4381182123566,582.4841176784006,17.814632287478997,16.41917559432082,4.440079659218813,0.8404225745504887,0.7745905501891445,125.65588443026247,2.5682166565541493,0.3225690266724055,352.14931824602337,0.002839704489506824,23,2022-09-29
2022-09-30T12:00:00.000+08:00,0.126,1.1598370341036697,0.32398966527600803,0.05717464681341318,0.22869858725365272,0.0952910780223553,0.11383155128435393,0.9620008602236219,0.001,10.0,1.76195147417866e-5,0.00017619809058264294,0.000126,0.0,0.0,0.0,0.13105041134734596,0.5242016453893839,0.21841735224557657,0.7427951957255431,0.873845607072889,0.1260706084488063,0.5042824337952252,0.2101176807480105,0.7145763126338183,0.8406469210826246,0.005799185170518349,54.9999999999843,173.17980402799236,166.5991204482869,0.9620008602236219,0.9162951624653164,166.5991204482869,6.580683579705449,842.8295092628375,676.2303888145507,17,9,3,6,1,8,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.7990323949811864,vegetative,0.45,1.9824759693004324e-5,0.0009269083245581614,0.0,0.12715171261170657,0.12807862093626474,0.6103180257803058,0.9999832962731482,0.2,false,0.0,0.19999665925462964,0.039,0.06579757993827547,0.5445204458420303,0.7,0.3811643120894212,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.0,0.9,-15.0,true,2.4633733076476957e-18,0.9999999999997145,1.5,0.0,0.0,0.7062702117454442,0.21002495071987215,680.7171852736276,244.51989684462606,16.937275048789363,15.691891634446971,3.0427141281907173,0.7990323949811864,0.7402802232554886,86.10992689116146,1.6770251942478516,0.3071185767144949,330.36867692269857,0.0030269213453126046,24,2022-09-30
2022-10-01T12:00:00.000+08:00,0.126,1.1407984595376501,0.2759829539661879,0.04870287422932727,0.1948114969173091,0.08117145704887879,0.1231063186174973,0.9493673473069497,0.001,10.0,1.4045754960443721e-5,0.0001636232215531448,0.000126,0.0,0.0,0.0,0.1558226997976768,0.6232907991907072,0.25970449966279463,0.883158922075055,1.0389816218727317,0.14793298315712758,0.5917319326285103,0.24655497192854595,0.8384505277786094,0.986383510935737,0.0057039922976882505,54.999999999983395,194.1090004989892,184.28074689212875,0.9493673473069497,1.0135441079064023,184.28074689212875,9.82825360686043,926.595787945487,742.3150410533583,18,9,3,6,1,8,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,1.0332945850904074,vegetative,0.45,1.580371087844076e-5,0.0009410570545506835,0.0,0.13757315398068687,0.13851421103523756,0.5668590435825405,0.8584206341324029,0.2,false,0.0,0.1716841268264806,0.039,0.10302214616037593,0.46383689742216455,0.7,0.32468582819551517,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.0,0.9,-15.0,true,5.817681762986251e-20,0.9999999999996981,1.5,0.0,0.0,0.7593283912978812,0.25421571660852105,1584.3118578499543,560.984612952544,21.902985040440946,20.141314128641273,5.678870210782377,1.0332945850904074,0.9501860494039293,160.71411183332248,2.7481090365064307,0.3070322265969424,311.4260642881687,0.00321103502459152,25,2022-10-01
2022-10-02T12:00:00.000+08:00,0.126,1.200878019802318,0.30675135369344664,0.05413259182825529,0.21653036731302117,0.09022098638042549,0.134769997958025,0.9297151465783217,0.001,10.0,1.3299122104590234e-5,0.00015197950668555804,0.000126,0.0,0.0,0.0,0.18426620798697213,0.7370648319478885,0.30711034664495346,1.0443271580995275,1.2285933660864996,0.1713150845680393,0.6852603382721572,0.2855251409467321,0.9709374587255748,1.1422525432936141,0.00600439009901159,54.99999999998249,215.76923650076031,200.60392734039692,0.9297151465783217,1.1033216003718318,200.60392734039692,15.16530916036342,1012.5476484832924,811.9437211428955,19,10,3,7,1,9,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,1.126480939313271,vegetative,0.45,1.4963630027003187e-5,0.0009541580878405688,0.0,0.150683549448344,0.15163770753618458,0.6329144659997552,0.8750602232250825,0.2,false,0.0,0.17501204464501652,0.039,0.1173659723973238,0.5155484936024314,0.7,0.36088394552170194,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.0,0.9,-15.0,true,7.194392188776119e-20,0.9999999999996817,1.5,0.0,0.0,0.8049194421055456,0.29840215826628624,1582.0088579241167,552.9365230856108,23.878277809770253,21.981071749153422,6.028093612209556,1.126480939313271,1.036978401389032,170.59726230315238,2.6383458660421812,0.31226209123040216,292.7411906636939,0.003415986652690831,26,2022-10-02
2022-10-03T12:00:00.000+08:00,0.126,1.1446025938833415,0.41475825441735,0.07319263313247353,0.2927705325298941,0.12198772188745588,0.1579754717758398,0.9168736509388082,0.001,10.0,1.3591771938016581e-5,0.00014144571133671764,0.000126,0.0,0.0,0.0,0.21152338330014178,0.8460935332005671,0.3525389721669028,1.1987739510788067,1.4102973343789484,0.19394021670532993,0.7757608668213197,0.32323369450888306,1.0991360070415395,1.2930762237468694,0.005723012969416708,54.99999999998179,238.8047045053728,218.95374128120443,0.9168736509388082,1.2042455770462257,218.95374128120443,19.850963224168368,1012.5476484832924,793.593907202088,19,10,3,7,2,8,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.8919344701245735,vegetative,0.45,1.5292907689123796e-5,0.0009660102849360307,0.0,0.17678155037390236,0.1777475606588384,0.8153882903592304,0.9609179245923392,0.2,false,0.0,0.19218358491846785,0.039,0.11831559385948251,0.6970726964997479,0.7,0.4879508875498235,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.0,0.9,-15.0,true,3.2427338889173045e-19,0.9999999999996689,1.5,0.0,0.0,0.8528361485882207,0.35140942845800505,547.8341922219586,188.7417454862611,18.906541888518937,17.070563169966128,4.276198750581951,0.8919344701245735,0.8053203915083874,121.01799455069424,2.176475643521011,0.2554101803315212,282.24385973266146,0.0035430354479533757,27,2022-10-03
2022-10-04T12:00:00.000+08:00,0.126,1.229633762630354,0.38818529677815766,0.0685032876667337,0.2740131506669348,0.11417214611122284,0.16264207932983818,0.9243516275181856,0.001,10.0,1.203007437912981e-5,0.00013137352993556204,0.000126,0.0,0.0,0.0,0.24416428732492895,0.9766571492997158,0.40694047887488144,1.3837290017045327,1.6278932890294617,0.22569365637061597,0.9027746254824639,0.37615609395102645,1.279062092963426,1.504755749334042,0.00614816881315177,54.99999999998076,262.4109755823295,242.56001235816115,0.9243516275181856,1.3340800679694196,242.56001235816115,19.850963224168368,1100.4632028196936,857.9031904615324,20,11,3,8,2,9,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,1.3561183189312886,vegetative,0.45,1.3535749261561884e-5,0.0009773430928361655,0.0,0.18202089414225148,0.18299823723508765,0.8000606744427908,0.9157152422585044,0.2,false,0.0,0.1831430484517009,0.039,0.14764841095008888,0.652412263492702,0.7,0.45668858444489135,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.0,0.9,-15.0,true,1.3089388448950634e-19,0.9999999999996502,1.5,0.0,0.0,0.9099829242296813,0.4240971437397383,1572.7091616424968,532.0427248471266,28.745954620501244,26.536828125432287,6.965431081248763,1.3561183189312886,1.2519006316653771,197.12425679912522,2.4908386369776143,0.31519333090890395,268.68279802229864,0.0037218608982812797,28,2022-10-04
2022-10-05T12:00:00.000+08:00,0.126,1.4768724000276912,0.24977419437106374,0.04407779900665831,0.17631119602663323,0.07346299834443051,0.10584731272487477,0.9306801587125274,0.001,10.0,1.2117872080232709e-5,0.00012205709251722416,0.000126,0.0,0.0,0.0,0.2754609131118361,1.1018436524473445,0.45910152185306,1.5610672313929217,1.8365281445047579,0.25636600633402135,1.0254640253360854,0.42727667722336876,1.4528627596519714,1.7092287659859928,0.0073843620001384554,54.99999999997993,286.3676958209626,266.5167325967942,0.9306801587125274,1.4658420292818333,266.5167325967942,19.850963224168368,1100.4632028196936,833.9464702228994,20,11,3,8,2,9,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,1.5447398943621755,vegetative,0.45,1.3634535655595495e-5,0.0009878255684162354,0.0,0.11810725563403837,0.1190950812024546,0.5628350809298153,0.9928035995550761,0.2,false,0.0,0.19856071991101523,0.039,0.14304651896164086,0.4197885619681744,0.7,0.29385199337772205,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.0,0.9,-15.0,true,1.0326534698557429e-18,0.9999999999996351,1.5,0.0,0.0,0.9625194426999628,0.5033225865818705,1567.1154652344328,520.6055355663452,32.74420991437268,30.56202887379557,6.414248366654768,1.5447398943621755,1.4417933850735025,181.52558362190564,1.7965999105583101,0.356532850999898,259.89866637149566,0.003847653448789204,29,2022-10-05
2022-10-06T12:00:00.000+08:00,0.126,1.217353728781247,0.23890633262938538,0.04215994105224447,0.1686397642089779,0.07026656842040746,0.10324116671752497,0.9367410951371388,0.001,10.0,1.056832895272157e-5,0.00011334102275591252,0.000126,0.0,0.0,0.0,0.2969542711108999,1.1878170844435996,0.494923785184833,1.6828542106511883,1.9798084817620882,0.27816926912607515,1.1126770765043006,0.4636154485434585,1.576405866070515,1.85457513519659,0.006086768643906235,54.99999999997918,313.80504084291704,293.95407761874867,0.9367410951371388,1.6167474269025057,293.95407761874867,19.850963224168368,1190.126876373596,896.1727987548472,21,12,4,8,2,10,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,1.1518509758009445,vegetative,0.45,1.1891052898717948e-5,0.0009976325347837978,0.0,0.11516511942491019,0.11616275195969399,0.5154438891202292,0.9324363496773073,0.2,false,0.0,0.18648726993546147,0.039,0.11392064100361511,0.4015232481166141,0.7,0.28106627368162984,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.0,0.9,-15.0,true,5.727886307433517e-17,0.9999999999996214,1.5,0.0,0.0,1.016865067578511,0.5998823593239948,509.5327203000192,165.83927096254496,24.41605235894667,22.580533243039657,3.0955940227327137,1.1518509758009445,1.0652585793858023,87.60644732036,0.9487373687452321,0.2921873558636675,264.1863338663044,0.003785207150442784,30,2022-10-06
2022-10-07T12:00:00.000+08:00,0.126,1.4257725490494284,0.12461961321352721,0.02199169644944598,0.08796678579778391,0.0366528274157433,0.06707152505948377,0.9413942995376654,0.001,10.0,9.702139936032996e-6,0.0001053097340798698,0.000126,0.0,0.0,0.0,0.317351031338919,1.269404125355676,0.528918385564865,1.798427820654621,2.11577885199354,0.2987524518548574,1.1950098074194295,0.49792075309142897,1.6930358702449384,1.9917883220997958,0.007128862745247142,54.99999999997845,338.7206887310632,318.86972550689484,0.9413942995376654,1.7537834902872347,318.86972550689484,19.850963224168368,1190.126876373596,871.2571508667011,21,12,3,9,2,10,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.44121633121579634,vegetative,0.45,1.0916452329052688e-5,0.001006669013390674,0.0,0.07445947667983377,0.07546614569322445,0.3292761195717611,0.9212956447762585,0.2,false,0.0,0.1842591289552517,0.039,0.11983139148179939,0.20944472808996173,0.7,0.1466113096629732,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.0,0.9,-15.0,true,7.503327440579606e-17,0.9999999999996082,1.5,0.0,0.0,1.0604811876197802,0.6933023026674545,126.98800956991079,40.58336569400198,9.352564933233841,7.381332400611394,1.7793345282405773,0.44121633121579634,0.34822152260170974,50.355820391460696,0.8618373371961392,0.15364059233470648,266.8344004602605,0.0037476427262568396,31,2022-10-07
2022-10-08T12:00:00.000+08:00,0.126,1.3072529069400889,0.15356145964153856,0.027099081113212686,0.10839632445285075,0.04516513518868781,0.07983769346526857,0.9460325577441278,0.001,10.0,8.600065957043296e-6,9.813585917794101e-5,0.000126,0.0,0.0,0.0,0.3279134177419556,1.3116536709678224,0.5465223629032596,1.8582741697302598,2.186187587472215,0.3102167693050409,1.2408670772201635,0.5170279488417351,1.7579931619210765,2.0682099312261175,0.0065362645347004445,54.99999999997756,367.83220390639053,347.98124068222216,0.9460325577441278,1.913896823751441,347.98124068222216,19.850963224168368,1281.3293199001027,933.3480792178806,22,13,4,9,2,11,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.5739393172605562,vegetative,0.45,9.676443616124394e-6,0.00101474076497309,0.0,0.08881537718027294,0.08983011794524602,0.3735970642242299,0.8763428607120626,0.2,false,0.0,0.17526857214241254,0.039,0.11551057743172807,0.2580864867925018,0.7,0.18066054075475124,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.0,0.9,-15.0,true,1.970843232370756e-16,0.999999999999592,1.5,0.0,0.0,1.1061529578465044,0.8077438659049367,158.07555131360382,49.465808058770584,12.165924859634902,10.16338396293882,2.0329923617334735,0.5739393172605562,0.47946750617371847,57.53443020402202,0.8279103180909325,0.16867044166309508,280.4339377443897,0.0035659022158419404,32,2022-10-08
2022-10-09T12:00:00.000+08:00,0.126,1.3457770432530094,0.1132897554113206,0.01999230977846834,0.07996923911387337,0.033320516297447235,0.06704390597032404,0.9403269518203372,0.001,10.0,7.803880195300851e-6,9.15635700178929e-5,0.000126,0.0,0.0,0.0,0.33748225479271693,1.3499290191708677,0.5624704246545286,1.9124910073954142,2.249973262188131,0.31734365994268987,1.2693746397707595,0.5289060999044835,1.798372303245261,2.115715963187951,0.006728885216265047,54.99999999997677,392.23519467881243,368.82932500898426,0.9403269518203372,2.028561287548557,368.82932500898426,23.405869669828142,1373.8673268189013,1005.0380018099171,23,13,3,10,2,11,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.599474315014949,vegetative,0.45,8.780607855103028e-6,0.001022135636803577,0.0,0.07441293418324528,0.07543506982004886,0.30442305728361135,0.8522909486574033,0.2,false,0.0,0.17045818973148066,0.039,0.1140201070124843,0.19040295027112705,0.7,0.13328206518978894,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.0,0.9,-15.0,true,3.1329075024688075e-16,0.9999999999995777,1.5,0.0,0.0,1.1337944168367,0.8947668707118568,157.90105733997365,48.68576150564534,12.707196131053571,10.65258822942375,2.0679494147946977,0.599474315014949,0.5025461924180313,58.52372763934346,0.7926209882359272,0.16813896159328318,290.5598658214822,0.003441631545267826,33,2022-10-09
2022-10-10T12:00:00.000+08:00,0.126,1.3715030348191983,0.0766232987324925,0.013521758599851618,0.05408703439940647,0.02253626433308603,0.05661818626734563,0.9316686698296723,0.001,10.0,6.655976465331038e-6,8.549191414456136e-5,0.000126,0.0,0.0,0.0,0.34798589769621946,1.3919435907848778,0.5799764961603658,1.9720055788593882,2.319991476555608,0.3242075584261212,1.2968302337044848,0.5403459307102021,1.8372616563288315,2.161469214754953,0.006857515174095992,54.99999999997598,422.21468333547205,393.3641924057156,0.9316686698296723,2.1635030582304906,393.3641924057156,28.850490929756482,1373.8673268189013,980.5031344131858,23,14,4,10,2,12,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.5517857259083354,vegetative,0.45,7.48903337471258e-6,0.001028967216469159,0.0,0.06267550781892392,0.06370447503539307,0.23422100253740125,0.7785504081796797,0.2,false,0.0,0.15571008163593594,0.039,0.10544234920548107,0.12877865333192018,0.7,0.09014505733234413,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.0,0.9,-15.0,true,1.141880420220065e-15,0.9999999999995632,1.5,0.0,0.0,1.163425063074941,1.0000779951555496,133.93962943373498,40.590777829999844,11.69633004419553,9.69758015364921,1.9079454524390027,0.5517857259083354,0.4574927592173323,53.995556762857824,0.7142359039549876,0.15764299099705284,303.3274380734043,0.0032967673691227466,34,2022-10-10
2022-10-11T12:00:00.000+08:00,0.126,1.1612016467899686,0.025290378088530213,0.004463007897975919,0.017852031591903676,0.007438346496626533,0.03557491444187783,0.924060134239907,0.001,10.0,7.193085609900309e-6,8.010754748724532e-5,0.000126,0.0,0.0,0.0,0.35264702248597346,1.4105880899438938,0.5877450374766227,1.9984132349680037,2.351060257453977,0.32586705493769214,1.3034682197507685,0.5431117582294871,1.8466600855277429,2.172527140465435,0.0058060082339498435,54.999999999975095,447.00832603127685,413.0625737588178,0.924060134239907,2.2718441556724693,413.0625737588178,33.94575227245907,1467.543755747672,1054.4811819888544,24,14,3,11,2,12,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.6343429865208188,vegetative,0.45,8.09336668786268e-6,0.001035025486327588,0.0,0.038992417961749126,0.04002744344807672,0.16805955054192107,0.8979285767106512,0.2,false,0.0,0.17958571534213025,0.039,0.12555471341834087,0.04250483712358019,0.7,0.02975338598650613,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.0,0.9,-15.0,true,1.2646071086683535e-16,0.9999999999995471,1.5,0.0,0.0,1.183332089944294,1.0885120657281753,157.52030236258534,47.089839159928225,13.446315450357638,11.000603169217163,2.5534121058690955,0.6343429865208188,0.5189641350936772,72.26250002335071,0.9194222727004221,0.16060922556645937,316.89500940636515,0.003155619275523731,35,2022-10-11
