time,initial_leaf_ratio,potential_leaf_area_increase,shoot_carbon,root_carbon,leaf_carbon,stem_carbon,nonstructural_carbon_mass,agefn,initial_seed_mass,seed_mass_export_limit,seed_mass_export_rate,seed_mass,initial_leaf_mass,active_leaf_mass,dropped_leaf_mass,total_leaf_mass,root_mass,leaf_mass,stem_mass,shoot_mass,total_mass,living_root_mass,living_leaf_mass,living_stem_mass,living_shoot_mass,living_total_mass,potential_carbon_demand,PD,leaf_area,green_leaf_area,green_leaf_ratio,LAI,actual_green_leaf_area,senescent_leaf_area,potential_leaf_area,dropped_leaf_area,leaves_initiated,leaves_appeared,leaves_growing,leaves_mature,leaves_dropped,leaves_fresh,primordia,shoot_to_root_ratio,root_to_shoot_ratio,leaf_to_stem_ratio,stem_to_leaf_ratio,C_to_CH2O_ratio,assimilation,dp,C_conc,carbon_reserve_from_seed,carbon_reserve,carbon_translocation,carbon_pool,nonstructural_carbon,carbon_supply,carbon_temperature_effect,carbon_growth_factor,carbon_translocating,carbon_translocation_rate,carbon_supply_rate,Rm,maintenance_respiration,carbon_available,Yg,total_carbon,water_supply,CO2_weight,C_weight,CH2O_weight,H2O_weight,CH2O_to_C_ratio,PD0,CDSF,CDCT,enable_cold_damage,CDM,CDS,leaf_width,LWP,evapotranspiration_supply,LAI_sunlit,LAI_shaded,Q_sun,Q_sh,A_gross,A_net,ET,gross_assimilation,net_assimilation,transpiration,vapor_pressure_deficit,conductance,SLA,LMA,DAP,date
2022-09-28T12:00:00.000+08:00,0.126,0.514879010669222 cm²,0.12309872975865896 g d⁻¹,0.02172330525152805 g d⁻¹,0.0868932210061122 g d⁻¹,0.03620550875254675 g d⁻¹,0.05480280678790164 g,0.9165693852703086,0.001 g,10.0 % d⁻¹,2.2248702228739297e-5 g d⁻¹,0.0002636353666140534 g,0.000126 g,0.0 g,0.0 g,0.0 g,0.06108559998336915 g,0.2443423999334766 g,0.10180933330561541 g,0.34641536860570604 g,0.4075009685890752 g,0.05598919082562463 g,0.22395676330249853 g,0.09331531804270787 g,0.31753571671182046 g,0.3735249075374451 g,0.0025743950533461102 g,54.999999999578904 m⁻²,78.61121334119449 cm²,72.05263148749171 cm²,0.9165693852703086,0.3962894731781703,72.05263148749171 cm²,6.558581853702791 cm²,606.9597543923276 cm²,534.9071229048359 cm²,14,6,2,4,1,5,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.39587965621630844 g d⁻¹,vegetative,0.45,2.5033332735316963e-5 g d⁻¹,0.0008285274661215427 g,0.0 g d⁻¹,0.06083335658654512 g,0.06166188405266666 g,0.2464245832237188 g d⁻¹,0.8439194829770348,0.2 hr⁻¹,false,0.0 hr⁻¹,0.16878389659540696 hr⁻¹,0.039 d⁻¹,0.0395359617805945 g d⁻¹,0.2068886214431243 g d⁻¹,0.7,0.144822035010187 g d⁻¹,0.0 g hr⁻¹,44.0098 g mol⁻¹,12.0107 g mol⁻¹,30.031 g mol⁻¹,18.01528 g mol⁻¹,0.3999433918284439,55.0 m⁻²,0.9 K⁻¹,-15.0 °C,true,4.890046730990595e-20 d⁻¹,0.9999999999923437,1.5 cm,0.0 MPa,0.0 mol m⁻² s⁻¹,0.35366549734409974,0.04262397583407057,1651.1204491244553 μmol m⁻² s⁻¹,644.7897096832398 μmol m⁻² s⁻¹,8.391552915278542 μmol m⁻² s⁻¹,7.700827019358436 μmol m⁻² s⁻¹,2.503039593442112 mmol m⁻² s⁻¹,0.39587965621630844 g d⁻¹,0.36329399144397634 g d⁻¹,70.83693942905359 g d⁻¹,3.441082089117821 kPa,0.2609981412674376 mol bar⁻¹ m⁻² s⁻¹,321.72563322041844 cm² g⁻¹,0.0031082385012041825 g cm⁻²,22 d,2022-09-28
2022-09-29T12:00:00.000+08:00,0.126,0.7084576591578711 cm²,0.1355199501890318 g d⁻¹,0.023915285327476197 g d⁻¹,0.09566114130990479 g d⁻¹,0.039858808879126996 g d⁻¹,0.05861363800791817 g,0.9263832467052397,0.001 g,10.0 % d⁻¹,2.193022370013896e-5 g d⁻¹,0.00024897222995416034 g,0.000126 g,0.0 g,0.0 g,0.0 g,0.07525831289228407 g,0.3010332515691363 g,0.12543052148714032 g,0.42671274528623077 g,0.5019710581785148 g,0.06971804023871292 g,0.2788721609548517 g,0.11619673373118838 g,0.39531786691599424 g,0.46503590715470716 g,0.0035422882957893555 g,54.999999999546695 m⁻²,89.09088706265476 cm²,82.53230520895195 cm²,0.9263832467052397,0.45392767864549455,82.53230520895195 cm²,6.558581853702791 cm²,682.7733851634862 cm²,600.2410799545343 cm²,15,6,2,4,1,5,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.45776445197768223 g d⁻¹,vegetative,0.45,2.467499367834455e-5 g d⁻¹,0.0008450258297194149 g,0.0 g d⁻¹,0.06510465015561914 g,0.06594967598533856 g,0.2752614539402832 g d⁻¹,0.8808301112207034,0.2 hr⁻¹,false,0.0 hr⁻¹,0.17616602224414069 hr⁻¹,0.039 d⁻¹,0.04749683177384319 g d⁻¹,0.22776462216644 g d⁻¹,0.7,0.15943523551650798 g d⁻¹,0.0 g hr⁻¹,44.0098 g mol⁻¹,12.0107 g mol⁻¹,30.031 g mol⁻¹,18.01528 g mol⁻¹,0.3999433918284439,55.0 m⁻²,0.9 K⁻¹,-15.0 °C,true,7.773354998162215e-20 d⁻¹,0.9999999999917581,1.5 cm,0.0 MPa,0.0 mol m⁻² s⁻¹,0.3981913017963913,0.055736376849103264,1650.0629767416929 μmol m⁻² s⁻¹,638.1089762077369 μmol m⁻² s⁻¹,9.703339288046262 μmol m⁻² s⁻¹,8.933849227084108 μmol m⁻² s⁻¹,2.8055394760918055 mmol m⁻² s⁻¹,0.45776445197768223 g d⁻¹,0.4214630112465978 g d⁻¹,79.39779716410888 g d⁻¹,3.290866220968 kPa,0.2668823323784381 mol bar⁻¹ m⁻² s⁻¹,295.950319767894 cm² g⁻¹,0.003378945495934161 g cm⁻²,23 d,2022-09-29
2022-09-30T12:00:00.000+08:00,0.126,0.7413831619024229 cm²,0.1965416681152254 g d⁻¹,0.03468382378503977 g d⁻¹,0.1387352951401591 g d⁻¹,0.05780637297506629 g d⁻¹,0.07037021566398499 g,0.9365363847931182,0.001 g,10.0 % d⁻¹,2.3146509406682176e-5 g d⁻¹,0.0002354030964440575 g,0.000126 g,0.0 g,0.0 g,0.0 g,0.09043246962786033 g,0.36172987851144134 g,0.15072078271310077 g,0.5126860643209862 g,0.6031185339488465 g,0.08469329817318978 g,0.33877319269275913 g,0.1411554969553165 g,0.4801640927445197 g,0.5648573909177095 g,0.0037069158095121148 g,54.99999999951461 m⁻²,103.34396854517031 cm²,96.78538669146752 cm²,0.9365363847931182,0.5323196267983735,96.78538669146752 cm²,6.558581853702791 cm²,682.7733851634862 cm²,585.9879984720187 cm²,15,7,3,4,1,6,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.48613871783361623 g d⁻¹,vegetative,0.45,2.6043508771048533e-5 g d⁻¹,0.0008602932655723507 g,0.0 g d⁻¹,0.07831740461817381 g,0.07917769788374616 g,0.369634806695714 g d⁻¹,0.9832712379882752,0.2 hr⁻¹,false,0.0 hr⁻¹,0.19665424759765504 hr⁻¹,0.039 d⁻¹,0.03931267540962092 g d⁻¹,0.3303221312860931 g d⁻¹,0.7,0.23122549190026517 g d⁻¹,0.0 g hr⁻¹,44.0098 g mol⁻¹,12.0107 g mol⁻¹,30.031 g mol⁻¹,18.01528 g mol⁻¹,0.3999433918284439,55.0 m⁻²,0.9 K⁻¹,-15.0 °C,true,1.1315027097277265e-17 d⁻¹,0.9999999999911746,1.5 cm,0.0 MPa,0.0 mol m⁻² s⁻¹,0.45622979754536264,0.07608982925301089,705.4984877741424 μmol m⁻² s⁻¹,269.3011993451408 μmol m⁻² s⁻¹,10.304795184101785 μmol m⁻² s⁻¹,9.671280327449859 μmol m⁻² s⁻¹,2.0579441452664784 mmol m⁻² s⁻¹,0.48613871783361623 g d⁻¹,0.4562520393854643 g d⁻¹,58.24057483897681 g d⁻¹,2.0445184058839123 kPa,0.28021975395292437 mol bar⁻¹ m⁻² s⁻¹,285.6937584764693 cm² g⁻¹,0.00350025147673068 g cm⁻²,24 d,2022-09-30
2022-10-01T12:00:00.000+08:00,0.126,0.5470456488776034 cm²,0.1964801650134373 g d⁻¹,0.034672970296488935 g d⁻¹,0.13869188118595574 g d⁻¹,0.05778828382748156 g d⁻¹,0.07538907192358882 g,0.9423013374076595,0.001 g,10.0 % d⁻¹,2.1587356339507545e-5 g d⁻¹,0.0002225109295326599 g,0.000126 g,0.0 g,0.0 g,0.0 g,0.10766660939675222 g,0.4306664375870089 g,0.17944434899458725 g,0.6103332975111289 g,0.7179999069078811 g,0.10145439002870771 g,0.40581756011483083 g,0.16909065004784637 g,0.5751307210922099 g,0.6765851111209176 g,0.0027352282443880173 g,54.99999999947824 m⁻²,113.6695645797073 cm²,107.11098272600451 cm²,0.9423013374076595,0.5891104049874362,107.11098272600451 cm²,6.558581853702791 cm²,682.7733851634862 cm²,575.6624024374817 cm²,16,7,2,5,1,6,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.6019177662937608 g d⁻¹,vegetative,0.45,2.428921330182987e-5 g d⁻¹,0.0008747990062063088 g,0.0 g d⁻¹,0.08394991133721941 g,0.08482471034342572 g,0.3909395345955341 g d⁻¹,0.9701706062190971,0.2 hr⁻¹,false,0.0 hr⁻¹,0.19403412124381944 hr⁻¹,0.039 d⁻¹,0.060720769867068015 g d⁻¹,0.33021876472846606 g d⁻¹,0.7,0.23115313530992623 g d⁻¹,0.0 g hr⁻¹,44.0098 g mol⁻¹,12.0107 g mol⁻¹,30.031 g mol⁻¹,18.01528 g mol⁻¹,0.3999433918284439,55.0 m⁻²,0.9 K⁻¹,-15.0 °C,true,4.1683353809250103e-19 d⁻¹,0.9999999999905135,1.5 cm,0.0 MPa,0.0 mol m⁻² s⁻¹,0.4962285348422397,0.09288187014519644,1645.874482085725 μmol m⁻² s⁻¹,622.5472371883149 μmol m⁻² s⁻¹,12.758990534565974 μmol m⁻² s⁻¹,11.859150398473242 μmol m⁻² s⁻¹,3.411749391643731 mmol m⁻² s⁻¹,0.6019177662937608 g d⁻¹,0.5594669342102149 g d⁻¹,96.55376033068293 g d⁻¹,2.9841476320061804 kPa,0.26971764268795617 mol bar⁻¹ m⁻² s⁻¹,263.93875783910437 cm² g⁻¹,0.0037887576958651695 g cm⁻²,25 d,2022-10-01
2022-10-02T12:00:00.000+08:00,0.126,0.7407390059545089 cm²,0.2690248617314392 g d⁻¹,0.047474975599665736 g d⁻¹,0.18989990239866295 g d⁻¹,0.07912495933277623 g d⁻¹,0.09840127343309396 g,0.9487493403416983,0.001 g,10.0 % d⁻¹,2.077778142521541e-5 g d⁻¹,0.00021026212050816043 g,0.000126 g,0.0 g,0.0 g,0.0 g,0.1274699422180321 g,0.5098797688721284 g,0.21244990369672032 g,0.7225399346893568 g,0.8500098769073889 g,0.12093702359275235 g,0.4837480943710094 g,0.20156170598792073 g,0.6855200624794383 g,0.8064570860721907 g,0.0037036950297725446 g,54.99999999944333 m⁻²,127.97068169327291 cm²,121.41209983957012 cm²,0.9487493403416983,0.6677665491108771,121.41209983957012 cm²,6.558581853702791 cm²,761.4771077241325 cm²,640.0650078845623 cm²,16,8,3,5,1,7,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.6886686852907632 g d⁻¹,vegetative,0.45,2.3378312612194945e-5 g d⁻¹,0.0008885808667736892 g,0.0 g d⁻¹,0.10982852047712469 g,0.11071710134389838 g,0.5209481545522434 g d⁻¹,0.9881847179605994,0.2 hr⁻¹,false,0.0 hr⁻¹,0.1976369435921199 hr⁻¹,0.039 d⁻¹,0.06880552979352207 g d⁻¹,0.45214262475872136 g d⁻¹,0.7,0.3164998373311049 g d⁻¹,0.0 g hr⁻¹,44.0098 g mol⁻¹,12.0107 g mol⁻¹,30.031 g mol⁻¹,18.01528 g mol⁻¹,0.3999433918284439,55.0 m⁻²,0.9 K⁻¹,-15.0 °C,true,8.040705007824177e-19 d⁻¹,0.9999999999898788,1.5 cm,0.0 MPa,0.0 mol m⁻² s⁻¹,0.5493191322344628,0.11844741687641425,1642.7302075707257 μmol m⁻² s⁻¹,613.6578727322199 μmol m⁻² s⁻¹,14.597869890391276 μmol m⁻² s⁻¹,13.6182522979075 μmol m⁻² s⁻¹,3.7435029151555708 mmol m⁻² s⁻¹,0.6886686852907632 g d⁻¹,0.642454274245247 g d⁻¹,105.94250684199064 g d⁻¹,2.809164184695585 kPa,0.276536340713739 mol bar⁻¹ m⁻² s⁻¹,250.98207362953127 cm² g⁻¹,0.003984348306389708 g cm⁻²,26 d,2022-10-02
2022-10-03T12:00:00.000+08:00,0.126,0.8281969634771296 cm²,0.2376090812031405 g d⁻¹,0.041931014329965974 g d⁻¹,0.1677240573198639 g d⁻¹,0.06988502388327662 g d⁻¹,0.10560216748325167 g,0.9537659249087223,0.001 g,10.0 % d⁻¹,1.7459666034522324e-5 g d⁻¹,0.00019886526361096924 g,0.000126 g,0.0 g,0.0 g,0.0 g,0.14978846833311427 g,0.5991538733324571 g,0.24964744722185728 g,0.8490001858179252 g,0.9987886541510396 g,0.14286313704039358 g,0.5714525481615743 g,0.23810522840065612 g,0.8097566418258414 g,0.952619778866235 g,0.004140984817385648 g,54.9999999994056 m⁻²,141.85601941326786 cm²,135.29743755956508 cm²,0.9537659249087223,0.744135906569566,135.29743755956508 cm²,6.558581853702791 cm²,761.4771077241325 cm²,626.1796701645674 cm²,16,8,3,5,1,7,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.7400941315420788 g d⁻¹,vegetative,0.45,1.9644904444140055e-5 g d⁻¹,0.0009014041455389399 g,0.0 g d⁻¹,0.1179178496248732 g,0.11881925377041214 g,0.4969329452295352 g d⁻¹,0.8779645935892477,0.2 hr⁻¹,false,0.0 hr⁻¹,0.17559291871784954 hr⁻¹,0.039 d⁻¹,0.09758995161081165 g d⁻¹,0.39934299361872355 g d⁻¹,0.7,0.2795400955331065 g d⁻¹,0.0 g hr⁻¹,44.0098 g mol⁻¹,12.0107 g mol⁻¹,30.031 g mol⁻¹,18.01528 g mol⁻¹,0.3999433918284439,55.0 m⁻²,0.9 K⁻¹,-15.0 °C,true,7.478272827288534e-20 d⁻¹,0.9999999999891928,1.5 cm,0.0 MPa,0.0 mol m⁻² s⁻¹,0.5980941044255661,0.14604180214399987,1640.4606896401915 μmol m⁻² s⁻¹,605.6077217692825 μmol m⁻² s⁻¹,15.687947005060213 μmol m⁻² s⁻¹,14.431059318562674 μmol m⁻² s⁻¹,4.524439997002594 mmol m⁻² s⁻¹,0.7400941315420788 g d⁻¹,0.6807992346072357 g d⁻¹,128.04331296187394 g d⁻¹,3.296124048893646 kPa,0.2641835814033148 mol bar⁻¹ m⁻² s⁻¹,236.7605814250576 cm² g⁻¹,0.0042236760611965825 g cm⁻²,27 d,2022-10-03
2022-10-04T12:00:00.000+08:00,0.126,0.6925667719934359 cm²,0.274708556787463 g d⁻¹,0.04847798060955229 g d⁻¹,0.19391192243820915 g d⁻¹,0.08079663434925381 g d⁻¹,0.11073293780036787 g,0.9576433900183526,0.001 g,10.0 % d⁻¹,1.7883692844343253e-5 g d⁻¹,0.00018785005242333972 g,0.000126 g,0.0 g,0.0 g,0.0 g,0.17423538176105335 g,0.6969415270442134 g,0.29039230293508894 g,0.9875216800317257 g,1.161757061792779 g,0.16685536165079698 g,0.6674214466031879 g,0.278092269417995 g,0.9457015660736062 g,1.1125569277244032 g,0.0034628338599671793 g,54.99999999937314 m⁻²,154.84199175865416 cm²,148.28340990495138 cm²,0.9576433900183526,0.8155587544679372,148.28340990495138 cm²,6.558581853702791 cm²,842.8295092628375 cm²,694.5460993578861 cm²,17,8,2,6,1,7,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.8287973065890942 g d⁻¹,vegetative,0.45,2.0122002124256915e-5 g d⁻¹,0.000913798012110336 g,0.0 g d⁻¹,0.12367838935309582 g,0.12459218736520615 g,0.5651723931441088 g d⁻¹,0.952019582301765,0.2 hr⁻¹,false,0.0 hr⁻¹,0.190403916460353 hr⁻¹,0.039 d⁻¹,0.10347733971980126 g d⁻¹,0.46169505342430756 g d⁻¹,0.7,0.32318653739701525 g d⁻¹,0.0 g hr⁻¹,44.0098 g mol⁻¹,12.0107 g mol⁻¹,30.031 g mol⁻¹,18.01528 g mol⁻¹,0.3999433918284439,55.0 m⁻²,0.9 K⁻¹,-15.0 °C,true,2.622208146673327e-19 d⁻¹,0.9999999999886025,1.5 cm,0.0 MPa,0.0 mol m⁻² s⁻¹,0.6412360413728433,0.17432271309509395,1639.3609465847358 μmol m⁻² s⁻¹,598.6945097893655 μmol m⁻² s⁻¹,17.5682087852894 μmol m⁻² s⁻¹,16.28970176962774 μmol m⁻² s⁻¹,4.694670511142164 mmol m⁻² s⁻¹,0.8287973065890942 g d⁻¹,0.7684824968104838 g d⁻¹,132.86089900841864 g d⁻¹,2.9555747555205025 kPa,0.27653809168060983 mol bar⁻¹ m⁻² s⁻¹,222.1735766203398 cm² g⁻¹,0.0045009852891230405 g cm⁻²,28 d,2022-10-04
2022-10-05T12:00:00.000+08:00,0.126,0.9029654654226891 cm²,0.2449348754248952 g d⁻¹,0.04322380154556974 g d⁻¹,0.17289520618227897 g d⁻¹,0.07203966924261623 g d⁻¹,0.09477956292081616 g,0.9616272093095117,0.001 g,10.0 % d⁻¹,1.7624517620421168e-5 g d⁻¹,0.0001776283631510145 g,0.000126 g,0.0 g,0.0 g,0.0 g,0.1982846207550083 g,0.7931384830200332 g,0.3304743679250138 g,1.123790479308198 g,1.3220751000632065 g,0.19067588650563352 g,0.7627035460225341 g,0.3177931441760558 g,1.080674318561741 g,1.2713502050673744 g,0.004514827327113446 g,54.99999999934089 m⁻²,170.91751044649808 cm²,164.35892859279528 cm²,0.9616272093095117,0.903974107249541,164.35892859279528 cm²,6.558581853702791 cm²,842.8295092628375 cm²,678.4705806700422 cm²,17,9,3,6,1,8,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.9723438077908965 g d⁻¹,vegetative,0.45,1.9830388728091672e-5 g d⁻¹,0.0009252990401721255 g,0.0 g d⁻¹,0.10571680128152133 g,0.10664210032169345 g,0.5034892204578902 g d⁻¹,0.9922130288076411,0.2 hr⁻¹,false,0.0 hr⁻¹,0.19844260576152822 hr⁻¹,0.039 d⁻¹,0.09183396764294025 g d⁻¹,0.41165525281494997 g d⁻¹,0.7,0.28815867697046493 g d⁻¹,0.0 g hr⁻¹,44.0098 g mol⁻¹,12.0107 g mol⁻¹,30.031 g mol⁻¹,18.01528 g mol⁻¹,0.3999433918284439,55.0 m⁻²,0.9 K⁻¹,-15.0 °C,true,6.98476727194665e-18 d⁻¹,0.9999999999880163,1.5 cm,0.0 MPa,0.0 mol m⁻² s⁻¹,0.6918431812071458,0.21213092604239514,1636.2195626383154 μmol m⁻² s⁻¹,589.709632970228 μmol m⁻² s⁻¹,20.610997273441836 μmol m⁻² s⁻¹,19.441260058119433 μmol m⁻² s⁻¹,4.3991679659039615 mmol m⁻² s⁻¹,0.9723438077908965 g d⁻¹,0.9171603189489044 g d⁻¹,124.49806849111167 g d⁻¹,2.0991586712146937 kPa,0.3202377276271946 mol bar⁻¹ m⁻² s⁻¹,215.49516774888482 cm² g⁻¹,0.004640475285113093 g cm⁻²,29 d,2022-10-05
2022-10-06T12:00:00.000+08:00,0.126,0.879832117899948 cm²,0.17353967116134678 g d⁻¹,0.03062464785200237 g d⁻¹,0.12249859140800948 g d⁻¹,0.051041079753337285 g d⁻¹,0.09100146416071452 g,0.9447968750663315,0.001 g,10.0 % d⁻¹,1.224561584079314e-5 g d⁻¹,0.000168352440243832 g,0.000126 g,0.0 g,0.0 g,0.0 g,0.2170148967189662 g,0.8680595868758648 g,0.36169149453161037 g,1.229919433847719 g,1.4469343305666853 g,0.20503499626292193 g,0.8201399850516877 g,0.3417249937715366 g,1.162033331263468 g,1.36706832752639 g,0.00439916058949974 g,54.99999999930743 m⁻²,186.21697021221232 cm²,175.93721154081834 cm²,0.9447968750663315,0.9676546634623159,175.93721154081834 cm²,10.27975867139396 cm²,926.595787945487 cm²,750.6585764046687 cm²,18,9,3,6,1,8,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.8520307897493862 g d⁻¹,vegetative,0.45,1.3778267727250406e-5 g d⁻¹,0.000935735930475898 g,0.0 g d⁻¹,0.10145540168803827 g,0.10239113761851416 g,0.35422370990163493 g d⁻¹,0.7273797649180073,0.2 hr⁻¹,false,0.0 hr⁻¹,0.14547595298360147 hr⁻¹,0.039 d⁻¹,0.06256039702542185 g d⁻¹,0.29166331287621305 g d⁻¹,0.7,0.20416431901334914 g d⁻¹,0.0 g hr⁻¹,44.0098 g mol⁻¹,12.0107 g mol⁻¹,30.031 g mol⁻¹,18.01528 g mol⁻¹,0.3999433918284439,55.0 m⁻²,0.9 K⁻¹,-15.0 °C,true,2.6181720800484654e-15 d⁻¹,0.9999999999874077,1.5 cm,0.0 MPa,0.0 mol m⁻² s⁻¹,0.7257897840667705,0.24186487939554535,668.2477101091505 μmol m⁻² s⁻¹,238.6308984373076 μmol m⁻² s⁻¹,18.060694317887773 μmol m⁻² s⁻¹,17.203255799055647 μmol m⁻² s⁻¹,1.6331901000241233 mmol m⁻² s⁻¹,0.8520307897493862 g d⁻¹,0.8115802951281182 g d⁻¹,46.21987941989198 g d⁻¹,0.6153734368607966 kPa,0.3610724850239901 mol bar⁻¹ m⁻² s⁻¹,214.52095343178544 cm² g⁻¹,0.004661549298576959 g cm⁻²,30 d,2022-10-06
2022-10-07T12:00:00.000+08:00,0.126,0.7510603551200541 cm²,0.12319095176918723 g d⁻¹,0.02173957972397422 g d⁻¹,0.08695831889589688 g d⁻¹,0.036232632873290364 g d⁻¹,0.07287881232421539 g,0.9309089544039518,0.001 g,10.0 % d⁻¹,1.1177325815233103e-5 g d⁻¹,0.00015988009951982093 g,0.000126 g,0.0 g,0.0 g,0.0 g,0.23664770253325168 g,0.9465908101330067 g,0.3944128375554195 g,1.3411635277879461 g,1.5778112303211977 g,0.22029746532732675 g,0.881189861309307 g,0.3671624422122113 g,1.2485121836210382 g,1.468809648948365 g,0.0037553017756002706 g,54.99999999927599 m⁻²,200.58844207749067 cm²,186.7295768798745 cm²,0.9309089544039518,1.0270126728257902,186.7295768798745 cm²,13.85886519761619 cm²,926.595787945487 cm²,739.8662110656126 cm²,18,9,3,6,1,8,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.3548086955279492 g d⁻¹,vegetative,0.45,1.2576271341451323e-5 g d⁻¹,0.0009452686628667867 g,0.0 g d⁻¹,0.08105499991505379 g,0.08200026857792057 g,0.2719972716730305 g d⁻¹,0.6991067586774556,0.2 hr⁻¹,false,0.0 hr⁻¹,0.13982135173549112 hr⁻¹,0.039 d⁻¹,0.0649536552542284 g d⁻¹,0.2070436164188021 g d⁻¹,0.7,0.14493053149316146 g d⁻¹,0.0 g hr⁻¹,44.0098 g mol⁻¹,12.0107 g mol⁻¹,30.031 g mol⁻¹,18.01528 g mol⁻¹,0.3999433918284439,55.0 m⁻²,0.9 K⁻¹,-15.0 °C,true,4.083997935980655e-15 d⁻¹,0.9999999999868362,1.5 cm,0.0 MPa,0.0 mol m⁻² s⁻¹,0.7557155549088358,0.27129711791695443,150.49528077841518 μmol m⁻² s⁻¹,53.28995842957178 μmol m⁻² s⁻¹,7.520962233231032 μmol m⁻² s⁻¹,6.649032193071437 μmol m⁻² s⁻¹,0.7766557981285178 mmol m⁻² s⁻¹,0.3548086955279492 g d⁻¹,0.3136745493180762 g d⁻¹,21.979644218851405 g d⁻¹,0.5043900145547148 kPa,0.19155859716045454 mol bar⁻¹ m⁻² s⁻¹,211.90617944970936 cm² g⁻¹,0.004719069555200607 g cm⁻²,31 d,2022-10-07
2022-10-08T12:00:00.000+08:00,0.126,0.7999123067201632 cm²,0.1241883646562892 g d⁻¹,0.021915593762874563 g d⁻¹,0.08766237505149825 g d⁻¹,0.03652598960479094 g d⁻¹,0.07576684596802795 g,0.9199096245148956,0.001 g,10.0 % d⁻¹,1.0317664429718453e-5 g d⁻¹,0.00015217968818936333 g,0.000126 g,0.0 g,0.0 g,0.0 g,0.24807756749164034 g,0.9923102699665614 g,0.41346261248606725 g,1.405925062140818 g,1.6540026296324584 g,0.22820894196180352 g,0.9128357678472141 g,0.3803482366030059 g,1.2933361841384095 g,1.521545126100213 g,0.003999561533600816 g,54.9999999992433 m⁻²,215.91591244144962 cm²,198.62312594080498 cm²,0.9199096245148956,1.0924271926593976,198.62312594080498 cm²,17.292786500644617 cm²,1012.5476484832924 cm²,813.9245225424875 cm²,19,10,3,7,1,9,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.45669133099580894 g d⁻¹,vegetative,0.45,1.1609015396271133e-5 g d⁻¹,0.0009539328517732816 g,0.0 g d⁻¹,0.08429583344574738 g,0.08524976629752067 g,0.27432921152559947 g d⁻¹,0.6779922177840032,0.2 hr⁻¹,false,0.0 hr⁻¹,0.13559844355680065 hr⁻¹,0.039 d⁻¹,0.06560927092679408 g d⁻¹,0.2087199405988054 g d⁻¹,0.7,0.14610395841916377 g d⁻¹,0.0 g hr⁻¹,44.0098 g mol⁻¹,12.0107 g mol⁻¹,30.031 g mol⁻¹,18.01528 g mol⁻¹,0.3999433918284439,55.0 m⁻²,0.9 K⁻¹,-15.0 °C,true,5.667093606710452e-15 d⁻¹,0.9999999999862418,1.5 cm,0.0 MPa,0.0 mol m⁻² s⁻¹,0.7871388363796054,0.30528835627979223,192.40577254457895 μmol m⁻² s⁻¹,67.50523784762184 μmol m⁻² s⁻¹,9.680592093580428 μmol m⁻² s⁻¹,8.77235009007325 μmol m⁻² s⁻¹,0.839167895600059 mmol m⁻² s⁻¹,0.45669133099580894 g d⁻¹,0.4138441326593504 g d⁻¹,23.748759527229282 g d⁻¹,0.45368979257821446 kPa,0.21732097241436024 mol bar⁻¹ m⁻² s⁻¹,217.58911398621876 cm² g⁻¹,0.004595818153215772 g cm⁻²,32 d,2022-10-08
